Dato;Inorganisk_N[mg/l];Organisk_N[mg/l]
2018-09-07;0.1469642857142857;0.4552699428571433
2018-09-08;0.1592857142857143;0.4503673571428567
2018-09-09;0.1716071428571429;0.4454647714285711
2018-09-10;0.18392857142857139;0.4405621857142856
2018-09-11;0.19625;0.4356596
2018-09-12;0.20857142857142863;0.43075701428571445
2018-09-13;0.2208928571428571;0.4258544285714289
2018-09-14;0.2332142857142857;0.4209518428571433
2018-09-15;0.2455357142857143;0.4160492571428566
2018-09-16;0.2578571428571429;0.41114667142857114
2018-09-17;0.2701785714285714;0.40624408571428566
2018-09-18;0.28250000000000003;0.4013415
2018-09-19;0.274285714285714;0.40416525714285706
2018-09-20;0.266071428571429;0.406989014285714
2018-09-21;0.257857142857143;0.409812771428571
2018-09-22;0.249642857142857;0.4126365285714291
2018-09-23;0.241428571428571;0.415460285714286
2018-09-24;0.233214285714286;0.41828404285714305
2018-09-25;0.225;0.42110780000000003
2018-09-26;0.2295000000000003;0.42079722999999974
2018-09-27;0.2339999999999997;0.42048666000000035
2018-09-28;0.23850000000000002;0.42017609000000006
2018-09-29;0.2430000000000003;0.41986551999999966
2018-09-30;0.24749999999999972;0.41955495000000026
2018-10-01;0.252;0.41924437999999997
2018-10-02;0.2565000000000003;0.41893380999999974
2018-10-03;0.26099999999999973;0.4186232400000003
2018-10-04;0.2655;0.41831267000000005
2018-10-05;0.2700000000000003;0.41800209999999977
2018-10-06;0.27449999999999974;0.41769153000000026
2018-10-07;0.279;0.41738095999999997
2018-10-08;0.2835000000000003;0.4170703899999997
2018-10-09;0.2879999999999997;0.4167598200000003
2018-10-10;0.2925;0.41644925
2018-10-11;0.3176785714285711;0.414755232142858
2018-10-12;0.34285714285714336;0.41306121428571363
2018-10-13;0.3680357142857144;0.4113671964285716
2018-10-14;0.393214285714286;0.40967317857142804
2018-10-15;0.418392857142857;0.40797916071428597
2018-10-16;0.443571428571429;0.406285142857142
2018-10-17;0.46875;0.40459112500000005
2018-10-18;0.493928571428571;0.402897107142858
2018-10-19;0.519107142857143;0.401203089285714
2018-10-20;0.544285714285714;0.39950907142857206
2018-10-21;0.569464285714286;0.39781505357142793
2018-10-22;0.594642857142857;0.39612103571428603
2018-10-23;0.6198214285714291;0.394427017857141
2018-10-24;0.645;0.39273299999999994
2018-10-25;0.6540476190476191;0.389346047619051
2018-10-26;0.663095238095238;0.38595909523809213
2018-10-27;0.672142857142857;0.3825721428571429
2018-10-28;0.681190476190476;0.379185190476194
2018-10-29;0.690238095238095;0.3757982380952351
2018-10-30;0.699285714285714;0.3724112857142859
2018-10-31;0.708333333333334;0.3690243333333359
2018-11-01;0.7173809523809521;0.36563738095237797
2018-11-02;0.726428571428571;0.3622504285714291
2018-11-03;0.73547619047619;0.35886347619048004
2018-11-04;0.7445238095238101;0.3554765238095199
2018-11-05;0.753571428571429;0.35208957142857106
2018-11-06;0.762619047619048;0.34870261904762195
2018-11-07;0.7716666666666661;0.3453156666666639
2018-11-08;0.780714285714286;0.34192871428571403
2018-11-09;0.789761904761905;0.33854176190476515
2018-11-10;0.7988095238095241;0.3351548095238059
2018-11-11;0.807857142857143;0.331767857142857
2018-11-12;0.8169047619047619;0.3283809047619081
2018-11-13;0.825952380952381;0.32499395238094897
2018-11-14;0.835;0.321607
2018-11-15;0.8235714285714291;0.322030057142861
2018-11-16;0.812142857142857;0.322453114285713
2018-11-17;0.800714285714286;0.32287617142857405
2018-11-18;0.789285714285714;0.32329922857142607
2018-11-19;0.777857142857143;0.3237222857142871
2018-11-20;0.766428571428571;0.3241453428571391
2018-11-21;0.755;0.3245684000000001
2018-11-22;0.743571428571429;0.32499145714286093
2018-11-23;0.732142857142857;0.32541451428571294
2018-11-24;0.720714285714286;0.32583757142857395
2018-11-25;0.709285714285714;0.32626062857142596
2018-11-26;0.6978571428571431;0.32668368571428696
2018-11-27;0.686428571428571;0.32710674285713903
2018-11-28;0.675;0.32752980000000004
2018-11-29;0.687692307692307;0.330027507692313
2018-11-30;0.7003846153846159;0.33252521538461405
2018-12-01;0.7130769230769229;0.335022923076927
2018-12-02;0.725769230769231;0.3375206307692289
2018-12-03;0.7384615384615391;0.3400183384615409
2018-12-04;0.7511538461538461;0.34251604615384385
2018-12-05;0.763846153846154;0.34501375384615596
2018-12-06;0.776538461538461;0.34751146153845913
2018-12-07;0.789230769230769;0.35000916923077113
2018-12-08;0.8019230769230771;0.35250687692307303
2018-12-09;0.8146153846153841;0.355004584615386
2018-12-10;0.827307692307693;0.3575022923076871
2018-12-11;0.84;0.36
2018-12-12;0.863793103448276;0.3534482758620642
2018-12-13;0.887586206896552;0.346896551724138
2018-12-14;0.911379310344828;0.3403448275862021
2018-12-15;0.935172413793103;0.33379310344827695
2018-12-16;0.95896551724138;0.32724137931034014
2018-12-17;0.982758620689655;0.320689655172415
2018-12-18;1.0065517241379311;0.31413793103447907
2018-12-19;1.0303448275862062;0.3075862068965539
2018-12-20;1.054137931034483;0.30103448275861705
2018-12-21;1.077931034482759;0.2944827586206909
2018-12-22;1.101724137931034;0.2879310344827561
2018-12-23;1.1255172413793109;0.28137931034482905
2018-12-24;1.1493103448275852;0.2748275862068949
2018-12-25;1.1731034482758622;0.26827586206896786
2018-12-26;1.196896551724138;0.26172413793103216
2018-12-27;1.220689655172415;0.25517241379310507
2018-12-28;1.244482758620691;0.24862068965516915
2018-12-29;1.2682758620689678;0.24206896551724208
2018-12-30;1.292068965517244;0.23551724137930616
2018-12-31;1.315862068965521;0.2289655172413791
2019-01-01;1.339655172413798;0.222413793103442
2019-01-02;1.363448275862064;0.21586206896552584
2019-01-03;1.387241379310341;0.209310344827589
2019-01-04;1.411034482758617;0.20275862068966286
2019-01-05;1.434827586206894;0.19620689655172602
2019-01-06;1.45862068965517;0.18965517241379984
2019-01-07;1.4824137931034471;0.183103448275863
2019-01-08;1.506206896551723;0.17655172413793685
2019-01-09;1.53;0.17
2019-01-10;1.50875;0.175625
2019-01-11;1.4875;0.18125
2019-01-12;1.46625;0.186875
2019-01-13;1.445;0.1925
2019-01-14;1.42375;0.198125
2019-01-15;1.4025;0.20375000000000001
2019-01-16;1.38125;0.209375
2019-01-17;1.36;0.215
2019-01-18;1.33875;0.22062500000000002
2019-01-19;1.3175000000000001;0.22625
2019-01-20;1.2962500000000001;0.231875
2019-01-21;1.2750000000000001;0.23750000000000002
2019-01-22;1.25375;0.243125
2019-01-23;1.2325;0.24875
2019-01-24;1.21125;0.254375
2019-01-25;1.19;0.26
2019-01-26;1.185833333333333;0.25999999999999707
2019-01-27;1.181666666666667;0.26000000000000295
2019-01-28;1.1775;0.26
2019-01-29;1.1733333333333331;0.25999999999999707
2019-01-30;1.169166666666667;0.26000000000000295
2019-01-31;1.165;0.26
2019-02-01;1.1608333333333332;0.25999999999999707
2019-02-02;1.156666666666667;0.26000000000000295
2019-02-03;1.1525;0.26
2019-02-04;1.148333333333333;0.25999999999999707
2019-02-05;1.144166666666667;0.26000000000000295
2019-02-06;1.1400000000000001;0.26
2019-02-07;1.156071428571424;0.2689285714285761
2019-02-08;1.172142857142859;0.2778571428571411
2019-02-09;1.188214285714283;0.286785714285717
2019-02-10;1.204285714285717;0.29571428571428304
2019-02-11;1.2203571428571411;0.30464285714285894
2019-02-12;1.236428571428576;0.3135714285714239
2019-02-13;1.2525;0.3225
2019-02-14;1.268571428571424;0.3314285714285761
2019-02-15;1.284642857142859;0.3403571428571411
2019-02-16;1.300714285714283;0.349285714285717
2019-02-17;1.316785714285717;0.35821428571428304
2019-02-18;1.3328571428571412;0.36714285714285894
2019-02-19;1.3489285714285761;0.3760714285714239
2019-02-20;1.365;0.385
2019-02-21;1.3481612903225801;0.3840967741935499
2019-02-22;1.33132258064516;0.3831935483871
2019-02-23;1.31448387096774;0.38229032258065015
2019-02-24;1.29764516129032;0.3813870967742
2019-02-25;1.2808064516129;0.38048387096774994
2019-02-26;1.26396774193548;0.37958064516129003
2019-02-27;1.2471290322580602;0.3786774193548399
2019-02-28;1.2302903225806499;0.37777419354838004
2019-03-01;1.21345161290323;0.37687096774193013
2019-03-02;1.19661290322581;0.37596774193548005
2019-03-03;1.17977419354839;0.3750645161290299
2019-03-04;1.16293548387097;0.37416129032257983
2019-03-05;1.14609677419355;0.3732580645161302
2019-03-06;1.1292580645161299;0.37235483870968006
2019-03-07;1.11241935483871;0.37145161290323
2019-03-08;1.09558064516129;0.37054838709677007
2019-03-09;1.078741935483871;0.36964516129031905
2019-03-10;1.0619032258064522;0.3687419354838678
2019-03-11;1.045064516129032;0.36783870967741816
2019-03-12;1.0282258064516132;0.3669354838709669
2019-03-13;1.011387096774194;0.366032258064516
2019-03-14;0.9945483870967741;0.36512903225806587
2019-03-15;0.977709677419355;0.3642258064516151
2019-03-16;0.960870967741935;0.363322580645165
2019-03-17;0.944032258064516;0.36241935483871396
2019-03-18;0.9271935483870971;0.36151612903225305
2019-03-19;0.910354838709677;0.3606129032258031
2019-03-20;0.8935161290322581;0.35970967741935195
2019-03-21;0.876677419354839;0.3588064516129009
2019-03-22;0.859838709677419;0.357903225806451
2019-03-23;0.843;0.357
2019-03-24;0.8291388888888884;0.3597500000000016
2019-03-25;0.815277777777778;0.36250000000000215
2019-03-26;0.8014166666666663;0.3652500000000036
2019-03-27;0.7875555555555559;0.3680000000000041
2019-03-28;0.7736944444444441;0.3707499999999959
2019-03-29;0.7598333333333337;0.3734999999999964
2019-03-30;0.745972222222222;0.37624999999999786
2019-03-31;0.7321111111111116;0.3789999999999984
2019-04-01;0.71825;0.38175000000000003
2019-04-02;0.7043888888888885;0.3845000000000016
2019-04-03;0.690527777777778;0.38725000000000215
2019-04-04;0.6766666666666663;0.3900000000000036
2019-04-05;0.6628055555555559;0.3927500000000041
2019-04-06;0.6489444444444441;0.3954999999999959
2019-04-07;0.6350833333333338;0.3982499999999964
2019-04-08;0.6212222222222221;0.40099999999999797
2019-04-09;0.6073611111111116;0.40374999999999844
2019-04-10;0.5935;0.40650000000000003
2019-04-11;0.5690714285714283;0.4102142857142857
2019-04-12;0.5446428571428575;0.4139285714285715
2019-04-13;0.5202142857142859;0.4176428571428571
2019-04-14;0.4957857142857141;0.4213571428571429
2019-04-15;0.47135714285714236;0.4250714285714286
2019-04-16;0.44692857142857173;0.42878571428571427
2019-04-17;0.4225;0.4325
2019-04-18;0.42292857142857126;0.4309999999999997
2019-04-19;0.4233571428571426;0.4295000000000004
2019-04-20;0.4237857142857139;0.4280000000000001
2019-04-21;0.42421428571428615;0.4264999999999999
2019-04-22;0.4246428571428574;0.4249999999999996
2019-04-23;0.42507142857142866;0.4235000000000004
2019-04-24;0.4255;0.422
2019-04-25;0.4259285714285713;0.42049999999999965
2019-04-26;0.4263571428571426;0.4190000000000004
2019-04-27;0.4267857142857139;0.41750000000000015
2019-04-28;0.4272142857142861;0.41599999999999987
2019-04-29;0.4276428571428574;0.4144999999999996
2019-04-30;0.42807142857142866;0.41300000000000037
2019-05-01;0.4285;0.41150000000000003
2019-05-02;0.4152857142857141;0.4354285714285719
2019-05-03;0.40207142857142836;0.4593571428571427
2019-05-04;0.3888571428571424;0.48328571428571465
2019-05-05;0.3756428571428576;0.5072142857142854
2019-05-06;0.36242857142857166;0.5311428571428574
2019-05-07;0.3492142857142859;0.5550714285714281
2019-05-08;0.336;0.579
2019-05-09;0.3227857142857141;0.6029285714285719
2019-05-10;0.3095714285714283;0.6268571428571427
2019-05-11;0.2963571428571424;0.6507857142857146
2019-05-12;0.28314285714285764;0.6747142857142854
2019-05-13;0.26992857142857174;0.6986428571428573
2019-05-14;0.2567142857142859;0.7225714285714281
2019-05-15;0.2435;0.7465
2019-05-16;0.2532500000000004;0.7446071428571427
2019-05-17;0.2629999999999999;0.7427142857142901
2019-05-18;0.27275000000000027;0.7408214285714299
2019-05-19;0.2824999999999997;0.7389285714285702
2019-05-20;0.2922500000000001;0.7370357142857098
2019-05-21;0.3019999999999996;0.7351428571428605
2019-05-22;0.31175;0.7332500000000001
2019-05-23;0.3215;0.7313571428571399
2019-05-24;0.33125;0.7294642857142901
2019-05-25;0.341;0.7275714285714301
2019-05-26;0.35075;0.72567857142857
2019-05-27;0.3605;0.7237857142857099
2019-05-28;0.37025;0.7218928571428601
2019-05-29;0.38;0.72
2019-05-30;0.363821428571429;0.7068928571428611
2019-05-31;0.34764285714285703;0.693785714285713
2019-06-01;0.331464285714286;0.6806785714285739
2019-06-02;0.315285714285714;0.667571428571429
2019-06-03;0.299107142857143;0.654464285714286
2019-06-04;0.282928571428571;0.6413571428571431
2019-06-05;0.26675;0.62825
2019-06-06;0.250571428571429;0.615142857142857
2019-06-07;0.23439285714285701;0.602035714285714
2019-06-08;0.2182142857142856;0.5889285714285714
2019-06-09;0.2020357142857144;0.5758214285714287
2019-06-10;0.1858571428571433;0.5627142857142858
2019-06-11;0.1696785714285711;0.5496071428571428
2019-06-12;0.1535;0.5365
2019-06-13;0.17350000000000013;0.5272142857142859
2019-06-14;0.1935000000000003;0.5179285714285706
2019-06-15;0.2135000000000004;0.5086428571428566
2019-06-16;0.2334999999999996;0.4993571428571434
2019-06-17;0.25349999999999967;0.4900714285714294
2019-06-18;0.2734999999999999;0.4807857142857141
2019-06-19;0.2935;0.47150000000000003
2019-06-20;0.28178571428571414;0.4603571428571429
2019-06-21;0.27007142857142835;0.4492142857142857
2019-06-22;0.2583571428571424;0.4380714285714286
2019-06-23;0.24664285714285764;0.4269285714285714
2019-06-24;0.2349285714285717;0.41578571428571437
2019-06-25;0.2232142857142859;0.40464285714285714
2019-06-26;0.2115;0.3935
2019-06-27;0.19978571428571412;0.3823571428571429
2019-06-28;0.1880714285714283;0.37121428571428566
2019-06-29;0.1763571428571424;0.36007142857142854
2019-06-30;0.1646428571428576;0.3489285714285715
2019-07-01;0.1529285714285717;0.33778571428571436
2019-07-02;0.1412142857142857;0.32664285714285735
2019-07-03;0.1295;0.3155
2019-07-04;0.12832142857142861;0.3270785714285714
2019-07-05;0.12714285714285709;0.33865714285714293
2019-07-06;0.1259642857142857;0.35023571428571426
2019-07-07;0.1247857142857143;0.3618142857142857
2019-07-08;0.1236071428571429;0.37339285714285714
2019-07-09;0.1224285714285714;0.3849714285714286
2019-07-10;0.12125;0.39654999999999996
2019-07-11;0.1200714285714286;0.40812857142857145
2019-07-12;0.11889285714285709;0.41970714285714295
2019-07-13;0.1177142857142857;0.43128571428571433
2019-07-14;0.11653571428571431;0.44286428571428565
2019-07-15;0.11535714285714291;0.4544428571428571
2019-07-16;0.11417857142857141;0.46602142857142864
2019-07-17;0.113;0.4776
2019-07-18;0.10969999999999999;0.4913
2019-07-19;0.10640000000000001;0.505
2019-07-20;0.1031;0.5186999999999999
2019-07-21;0.09980000000000001;0.5324000000000001
2019-07-22;0.0965;0.5461
2019-07-23;0.09319999999999999;0.5598
2019-07-24;0.08990000000000001;0.5735
2019-07-25;0.0866;0.5871999999999999
2019-07-26;0.08330000000000001;0.6009000000000001
2019-07-27;0.08;0.6146
2019-07-28;0.07669999999999999;0.6283
2019-07-29;0.0734;0.642
2019-07-30;0.0701;0.6557
2019-07-31;0.06680000000000001;0.6694000000000001
2019-08-01;0.0635;0.6831
2019-08-02;0.08095238095238091;0.676047619047619
2019-08-03;0.098404761904762;0.668995238095238
2019-08-04;0.1158571428571429;0.661942857142857
2019-08-05;0.1333095238095238;0.6548904761904762
2019-08-06;0.1507619047619047;0.6478380952380953
2019-08-07;0.1682142857142857;0.6407857142857144
2019-08-08;0.1856666666666667;0.6337333333333334
2019-08-09;0.20311904761904703;0.6266809523809529
2019-08-10;0.220571428571429;0.6196285714285711
2019-08-11;0.238023809523809;0.6125761904761909
2019-08-12;0.255476190476191;0.6055238095238089
2019-08-13;0.272928571428571;0.598471428571429
2019-08-14;0.29038095238095296;0.591419047619047
2019-08-15;0.307833333333333;0.584366666666667
2019-08-16;0.325285714285714;0.577314285714286
2019-08-17;0.342738095238095;0.5702619047619051
2019-08-18;0.36019047619047606;0.5632095238095239
2019-08-19;0.377642857142857;0.556157142857143
2019-08-20;0.39509523809523794;0.5491047619047621
2019-08-21;0.41254761904761905;0.542052380952381
2019-08-22;0.43;0.535
2019-08-23;0.411461538461538;0.532384615384616
2019-08-24;0.39292307692307704;0.529769230769231
2019-08-25;0.37438461538461504;0.527153846153847
2019-08-26;0.35584615384615403;0.524538461538461
2019-08-27;0.33730769230769303;0.521923076923076
2019-08-28;0.318769230769231;0.5193076923076919
2019-08-29;0.300230769230769;0.5166923076923081
2019-08-30;0.281692307692307;0.514076923076924
2019-08-31;0.26315384615384596;0.5114615384615391
2019-09-01;0.24461538461538498;0.5088461538461531
2019-09-02;0.22607692307692343;0.5062307692307686
2019-09-03;0.2075384615384617;0.5036153846153844
2019-09-04;0.189;0.501
2019-09-05;0.1884642857142857;0.49475000000000036
2019-09-06;0.1879285714285714;0.4884999999999996
2019-09-07;0.1873928571428571;0.4822499999999999
2019-09-08;0.1868571428571429;0.47600000000000015
2019-09-09;0.1863214285714286;0.4697500000000004
2019-09-10;0.1857857142857143;0.4634999999999997
2019-09-11;0.18525;0.45725
2019-09-12;0.1847142857142857;0.45100000000000035
2019-09-13;0.18417857142857139;0.4447499999999996
2019-09-14;0.1836428571428571;0.4384999999999999
2019-09-15;0.18310714285714288;0.43225000000000013
2019-09-16;0.1825714285714286;0.42600000000000043
2019-09-17;0.1820357142857143;0.4197499999999997
2019-09-18;0.1815;0.41350000000000003
2019-09-19;0.18100000000000033;0.40364285714285664
2019-09-20;0.1804999999999996;0.3937857142857144
2019-09-21;0.17999999999999988;0.3839285714285711
2019-09-22;0.1795000000000001;0.3740714285714289
2019-09-23;0.1790000000000004;0.3642142857142856
2019-09-24;0.1784999999999997;0.35435714285714337
2019-09-25;0.178;0.34450000000000003
2019-09-26;0.17750000000000032;0.3346428571428567
2019-09-27;0.1769999999999996;0.3247857142857144
2019-09-28;0.17649999999999988;0.3149285714285711
2019-09-29;0.17600000000000013;0.3050714285714289
2019-09-30;0.1755000000000004;0.2952142857142856
2019-10-01;0.17499999999999968;0.28535714285714336
2019-10-02;0.17450000000000002;0.2755
2019-10-03;0.1782142857142856;0.2798809523809524
2019-10-04;0.18192857142857122;0.28426190476190477
2019-10-05;0.1856428571428569;0.2886428571428571
2019-10-06;0.18935714285714253;0.2930238095238095
2019-10-07;0.19307142857142812;0.29740476190476195
2019-10-08;0.1967857142857147;0.3017857142857143
2019-10-09;0.2005000000000003;0.30616666666666675
2019-10-10;0.2042142857142859;0.3105476190476192
2019-10-11;0.20792857142857163;0.3149285714285714
2019-10-12;0.2116428571428572;0.31930952380952377
2019-10-13;0.2153571428571428;0.32369047619047625
2019-10-14;0.2190714285714284;0.3280714285714286
2019-10-15;0.22278571428571411;0.33245238095238083
2019-10-16;0.22649999999999973;0.3368333333333333
2019-10-17;0.2302142857142853;0.3412142857142857
2019-10-18;0.2339285714285719;0.34559523809523807
2019-10-19;0.2376428571428575;0.3499761904761906
2019-10-20;0.24135714285714313;0.35435714285714287
2019-10-21;0.2450714285714288;0.3587380952380952
2019-10-22;0.24878571428571442;0.3631190476190476
2019-10-23;0.2525;0.3675
2019-10-24;0.2744117647058827;0.3661764705882354
2019-10-25;0.29632352941176443;0.3648529411764706
2019-10-26;0.3182352941176471;0.36352941176470593
2019-10-27;0.3401470588235298;0.36220588235294116
2019-10-28;0.3620588235294115;0.3608823529411765
2019-10-29;0.38397058823529406;0.35955882352941193
2019-10-30;0.40588235294117697;0.35823529411764704
2019-10-31;0.42779411764705905;0.356911764705882
2019-11-01;0.449705882352941;0.35558823529411804
2019-11-02;0.471617647058823;0.35426470588235304
2019-11-03;0.493529411764706;0.3529411764705881
2019-11-04;0.5154411764705881;0.351617647058824
2019-11-05;0.53735294117647;0.35029411764705903
2019-11-06;0.5592647058823531;0.3489705882352939
2019-11-07;0.5811764705882361;0.3476470588235289
2019-11-08;0.603088235294117;0.346323529411765
2019-11-09;0.625;0.34500000000000003
2019-11-10;0.667142857142857;0.342857142857143
2019-11-11;0.7092857142857151;0.34071428571428497
2019-11-12;0.751428571428572;0.33857142857142797
2019-11-13;0.793571428571428;0.336428571428572
2019-11-14;0.835714285714285;0.334285714285715
2019-11-15;0.877857142857143;0.332142857142857
2019-11-16;0.92;0.33
2019-11-17;0.90264705882353;0.32323529411765
2019-11-18;0.8852941176470581;0.3164705882352919
2019-11-19;0.8679411764705881;0.3097058823529419
2019-11-20;0.8505882352941181;0.30294117647059193
2019-11-21;0.833235294117648;0.29617647058823193
2019-11-22;0.815882352941176;0.28941176470588403
2019-11-23;0.7985294117647062;0.28264705882353386
2019-11-24;0.781176470588236;0.27588235294117386
2019-11-25;0.763823529411764;0.2691176470588262
2019-11-26;0.7464705882352939;0.26235294117646607
2019-11-27;0.7291176470588241;0.2555882352941169
2019-11-28;0.7117647058823521;0.248823529411766
2019-11-29;0.694411764705882;0.24205882352941205
2019-11-30;0.6770588235294119;0.23529411764705901
2019-12-01;0.6597058823529419;0.22852941176470506
2019-12-02;0.64235294117647;0.22176470588235395
2019-12-03;0.625;0.215
2019-12-04;0.634705882352942;0.21323529411764594
2019-12-05;0.644411764705882;0.21147058823529402
2019-12-06;0.6541176470588241;0.20970588235294088
2019-12-07;0.663823529411765;0.20794117647058807
2019-12-08;0.6735294117647059;0.20617647058823502
2019-12-09;0.6832352941176469;0.2044117647058821
2019-12-10;0.692941176470589;0.20264705882352904
2019-12-11;0.7026470588235291;0.20088235294117693
2019-12-12;0.712352941176471;0.1991176470588231
2019-12-13;0.7220588235294111;0.19735294117647095
2019-12-14;0.7317647058823531;0.19558823529411792
2019-12-15;0.741470588235294;0.19382352941176498
2019-12-16;0.751176470588235;0.19205882352941195
2019-12-17;0.7608823529411759;0.19029411764705914
2019-12-18;0.770588235294118;0.18852941176470597
2019-12-19;0.780294117647058;0.18676470588235408
2019-12-20;0.79;0.185
2019-12-21;0.79;0.185
2019-12-22;0.79;0.185
2019-12-23;0.79;0.185
2019-12-24;0.79;0.185
2019-12-25;0.79;0.185
2019-12-26;0.79;0.185
2019-12-27;0.79;0.185
2019-12-28;0.79;0.185
2019-12-29;0.79;0.185
2019-12-30;0.79;0.185
2019-12-31;0.79;0.185
